id,Ticker,Pays,Industrie,Secteur,Bourse,Nom_complet,Devise,Devise_financiere,Cloture_precedente,Prix_d_ouverture,Plus_bas_du_jour,Plus_haut_du_jour,Cloture_precedente_marche_regulier,Prix_actuel,Plus_bas_sur_52_semaines,Plus_haut_sur_52_semaines,Moyenne_sur_50_jours,Moyenne_sur_200_jours,Volume,Volume_moyen,Volume_moyen_10_jours,Capitalisation_boursiere,Actions_en_circulation,Pourcentage_detenu_institutions,Ratio_cours_ventes_TTM,Valeur_d_entreprise,Marges_beneficiaires,Ratio_cours_valeur_comptable,Valeur_entreprise_chiffre_d_affaires,Valeur_entreprise_EBITDA,Taux_de_dividende,Rendement_du_dividende,Ratio_de_distribution,Rendement_moyen_5_ans,Valeur_dernier_dividende,Croissance_trimestrielle_benefices,Benefice_net_actions_ordinaires,BPA_historique,BPA_previsionnel,Croissance_benefices,Croissance_chiffre_d_affaires,Marges_brutes,Marges_EBITDA,Marges_operationnelles,Rendement_actifs,Rendement_capitaux_propres,Tresorerie_totale,Tresorerie_par_action,Dette_totale,Ratio_dette_capitaux_propres,Valeur_comptable,Ratio_liquidite_immediate,Ratio_liquidite_courante,Benefice_brut,Flux_de_tresorerie_dispo,Flux_de_tresorerie_exploitation,Objectif_prix_eleve,Objectif_prix_bas,Prix_cible_moyen,Prix_cible_median,Moyenne_des_recommandations,Recommandation_cle,Nombre_d_avis_analystes,Dernier_split,Date_dernier_split,Variation_52_semaines,Beta,PER_historique,PER_previsionnel,Ratio_PEG_historique,Date_de_collecte
35,NEM.DE,Germany,Software - Application,Technology,GER,Nemetschek SE,EUR,EUR,120.0,120.1,119.4,121.1,120.0,120.0,79.3,121.1,100.884,94.61225,88369.0,88296.0,76342.0,13859999744.0,115500000.0,0.3259,14.9958935,14324711424.0,0.18491,17.751478,15.499,60.632,0.48,0.004,0.3243,0.53,0.48,-0.128,170900992.0,1.48,1.97,-0.128,0.151,0.54306,0.25562,0.21597,0.08051,0.22156,264387008.0,2.289,693028992.0,84.838,6.76,0.381,0.412,501924992.0,230271376.0,271916000.0,135.0,68.0,105.6,107.5,2.65,hold,20.0,3:1,2019-06-28 02:00:00,0.33067203,0.827,81.08108,61.760483,6.0991,2025-02-09 23:23:53.511332
36,CON.DE,Germany,Auto Parts,Consumer Cyclical,GER,Continental Aktiengesellschaft,EUR,EUR,66.36,66.92,66.22,67.34,66.36,66.72,51.02,77.94,65.6452,60.3514,298976.0,380597.0,361592.0,13344400384.0,200006000.0,0.33606997,0.33300644,19348000768.0,0.025090002,0.9699084,0.483,5.114,2.2,0.0332,0.4382,2.7,2.2,0.625,1005400000.0,5.02,9.66,0.631,-0.04,0.21658,0.09441,0.07556,0.0326,0.071729995,2131000064.0,10.655,7695000064.0,54.198,68.79,0.718,1.251,8678899712.0,1352635520.0,3120600064.0,108.0,60.0,78.61111,75.0,2.05556,buy,18.0,,,-0.12012726,1.486,13.290837,7.111619,0.3449,2025-02-09 23:23:55.614172
37,KBX.DE,Germany,Auto Parts,Consumer Cyclical,GER,Knorr-Bremse AG,EUR,EUR,77.65,77.9,77.25,78.3,77.65,77.25,55.18,82.15,71.413,73.3275,101120.0,96715.0,96155.0,12452700160.0,161200000.0,0.2922,1.5401123,13909400576.0,0.074200004,4.183138,1.72,11.81,1.64,0.0211,0.4327,2.28,1.64,,599929984.0,3.79,4.27,-0.001,-0.014,0.50641996,0.14566,0.10781,0.068169996,0.21518,1760279040.0,10.969,3194700032.0,105.041,18.467,1.111,1.64,4094714880.0,474129120.0,1067806016.0,92.0,60.0,78.06667,76.0,2.4,buy,15.0,,,0.37628496,0.959,20.382586,18.104649,,2025-02-09 23:23:57.718936
38,1COV.DE,Germany,Specialty Chemicals,Basic Materials,GER,Covestro AG,EUR,EUR,57.6,57.86,57.44,57.86,57.6,57.8,46.08,58.5,56.9224,54.90815,28552.0,305074.0,52755.0,10909171712.0,188740000.0,0.48016,0.77102065,13960190976.0,-0.01845,1.6407403,0.987,18.916,,,,,3.4,,-261000000.0,-1.38,2.1,,0.01,0.16051,0.052160002,0.021089999,0.00338,-0.03915,539000000.0,2.856,3571000064.0,53.554,35.228,0.852,1.677,2271000064.0,66500000.0,635000000.0,62.0,60.0,61.8,62.0,,none,10.0,,,0.1950208,1.151,,39.543808,,2025-02-09 23:23:59.825238
39,HOT.DE,Germany,Engineering & Construction,Industrials,GER,HOCHTIEF Aktiengesellschaft,EUR,EUR,141.9,142.2,141.9,143.9,141.9,142.8,97.0,146.6,131.874,113.8425,48283.0,41460.0,51802.0,10743015424.0,75231200.0,0.06104,0.34687594,13877003264.0,0.02327,14.904498,0.448,10.354,4.4,0.031,0.45880002,5.22,4.4,0.199,720822976.0,9.59,9.12,0.198,0.215,0.25487,0.043270003,0.03893,0.02932,0.6874,5526540800.0,73.461,8528200192.0,999.624,9.581,0.959,1.13,7893417984.0,727744256.0,1791235968.0,156.0,96.0,128.26666,125.4,2.44444,buy,9.0,,,0.43116486,1.171,14.890511,16.072031,,2025-02-09 23:24:01.932898
40,HLE.DE,Germany,Auto Parts,Consumer Cyclical,GER,HELLA GmbH & Co. KGaA,EUR,EUR,90.0,90.0,89.6,92.5,90.0,92.5,77.7,92.7,88.182,86.81,11127.0,4279.0,3694.0,10277767168.0,111111000.0,0.15582,1.2916775,10266683392.0,0.041389998,3.3202915,1.29,10.073,0.71,0.007900001,0.2391,2.25,0.71,0.016,329332000.0,2.97,3.31,0.017,-0.017,0.2533,0.12809,0.04696,,,1223028992.0,11.018,1171789056.0,37.288,27.859,1.055,1.531,2015517952.0,,853334016.0,72.0,70.0,71.0,71.0,3.5,hold,3.0,,,0.09890115,1.066,31.144781,29.657417,,2025-02-09 23:24:04.041252
41,RAA.DE,Germany,Specialty Industrial Machinery,Industrials,GER,RATIONAL Aktiengesellschaft,EUR,EUR,875.5,870.0,853.0,874.5,875.5,856.0,690.0,938.5,845.93,849.175,6829.0,6597.0,6241.0,9732719616.0,11370000.0,0.28186,8.331068,9314524160.0,0.20205,12.730707,7.973,28.084,13.5,0.0154,0.65,1.24,13.5,0.178,236047008.0,20.75,15.94,0.178,0.081,0.58521,0.2839,0.26368,0.19784,0.32657,436024992.0,38.349,17829000.0,2.332,67.239,2.942,3.576,683668992.0,196950496.0,267574000.0,1025.0,600.0,802.9375,792.5,3.375,hold,16.0,,,0.1650033,1.172,41.253014,37.79206,5.2397,2025-02-09 23:24:06.153286
42,DWS.DE,Germany,Asset Management,Financial Services,GER,DWS Group GmbH & Co. KGaA,EUR,EUR,48.64,48.66,48.2,49.0,48.64,48.7,30.8,49.0,41.3688,38.0134,80779.0,73073.0,151089.0,9740000256.0,200000000.0,0.08895001,2.4627054,6486000128.0,0.15095,1.3920251,1.64,,2.1,0.045300003,0.7047,,2.1,0.129,597000000.0,3.28,4.18,,0.027,0.46043,,0.38158,,,3251000064.0,16.255,153000000.0,2.173,34.985,,,1820999936.0,,,57.0,38.0,48.24,49.1,2.33333,buy,15.0,,,0.37946677,1.345,14.847561,10.405315,0.9331,2025-02-09 23:24:08.260679
43,DWNI.DE,Germany,Real Estate Services,Real Estate,GER,Deutsche Wohnen SE,EUR,EUR,24.65,24.65,24.2,25.0,24.65,24.4,16.46,28.2,23.482,21.5762,191061.0,181521.0,136204.0,9685214208.0,396935008.0,0.02852,6.411502,17971400704.0,-1.11274,0.7208058,11.897,30.757,0.04,0.0016,0.0099,1.22,0.04,,-1309299968.0,-3.3,2.77,,0.153,0.52125,0.3868,0.05756,,,472000000.0,1.195,8430400000.0,61.33,33.851,0.326,1.807,787400000.0,,557200000.0,28.0,28.0,28.0,28.0,,none,1.0,5:1,2006-09-25 02:00:00,0.21668315,,,8.808664,,2025-02-09 23:24:10.357060
44,ZAL.DE,Germany,Internet Retail,Consumer Cyclical,GER,Zalando SE,EUR,EUR,37.15,37.16,36.38,37.4,37.15,37.3,18.43,37.4,32.9026,27.14595,1537880.0,829989.0,778294.0,9722654720.0,260660992.0,0.57448,0.94127864,8974341120.0,0.01976,3.8789515,0.869,16.491,,,,,,,204100000.0,0.78,0.52,,0.05,0.39995998,0.05269,0.029059999,0.03296,0.08514,2482299904.0,9.526,1736700032.0,69.31,9.616,0.813,1.327,4131300096.0,868812480.0,1114000000.0,50.0,19.0,38.07778,39.5,1.74074,buy,27.0,,,0.95783925,1.653,47.820515,31.496994,0.5917,2025-02-09 23:24:12.470904
45,EVD.DE,Germany,Entertainment,Communication Services,GER,CTS Eventim AG & Co. KGaA,EUR,EUR,96.95,96.9,96.3,98.35,96.95,98.05,65.45,100.5,86.789,85.415,82043.0,122260.0,92622.0,9411946496.0,95991296.0,0.44342998,3.7060072,6744564736.0,0.12442,10.494488,2.656,15.365,1.43,0.0159,0.4347,1.37,1.43,0.383,315993984.0,2.62,1.45,0.395,0.212,0.26264998,0.17284,0.10718001,0.0833,0.34459,1386210944.0,14.441,124375000.0,12.628,9.343,0.689,0.897,667030016.0,827201280.0,675276992.0,112.0,78.0,98.75,100.0,1.5,strong_buy,12.0,2:1,2014-06-02 02:00:00,0.44917786,1.216,37.423668,28.177797,,2025-02-09 23:24:14.585329
46,BNR.DE,Germany,Specialty Chemicals,Basic Materials,GER,Brenntag SE,EUR,EUR,62.48,62.66,61.5,63.36,62.48,61.5,54.2,87.12,58.864,63.2574,210121.0,232200.0,190994.0,8879677440.0,144384992.0,0.58116,0.5484397,11590800384.0,0.03363,2.0309095,0.716,10.125,2.1,0.0336,0.56,2.38,2.1,-0.33,544499968.0,3.75,5.06,-0.305,-0.005,0.24791001,0.07071,0.04795,0.050619997,0.12281,748099968.0,5.181,3405299968.0,76.935,30.282,1.004,1.47,4013799936.0,530649984.0,1054099968.0,92.0,58.0,74.19412,74.0,2.23529,buy,17.0,3:1,2014-08-01 02:00:00,-0.20851278,0.924,16.4,11.75306,,2025-02-09 23:24:16.695659
47,EVK.DE,Germany,Specialty Chemicals,Basic Materials,GER,Evonik Industries AG,EUR,EUR,19.0,19.105,18.96,19.285,19.0,19.0,16.125,21.27,17.2629,18.9483,1029525.0,766810.0,890545.0,8853999616.0,466000000.0,0.33441,0.5839214,12039083008.0,0.015039999,0.97882646,0.794,6.274,1.17,0.0616,2.4375,5.4,1.17,,229000000.0,0.48,1.73,,0.016,0.29803,0.12656,0.08325,0.04776,0.0254,460000000.0,0.99,3595000064.0,39.527,19.411,0.561,1.389,4519000064.0,1089924992.0,1978000000.0,26.0,16.6,21.34667,21.0,2.53333,hold,15.0,,,0.12293148,1.016,39.583336,11.257125,,2025-02-09 23:24:18.809428
48,G1A.DE,Germany,Specialty Industrial Machinery,Industrials,GER,GEA Group Aktiengesellschaft,EUR,EUR,52.3,52.35,51.85,52.6,52.3,51.9,35.63,52.6,48.7828,43.4249,262396.0,261852.0,260621.0,8624326656.0,166172000.0,0.68329,1.6199943,8474626048.0,0.07397,3.6994796,1.592,13.742,1.0,0.0191,0.41669998,2.51,1.0,-0.073,406561984.0,2.4,2.87,-0.041,-0.001,0.35202998,0.115839995,0.11496,0.05546,0.17079,354735008.0,2.131,187600000.0,8.03,14.029,0.643,1.094,1874084992.0,373083360.0,572336000.0,58.0,41.6,51.69333,52.0,2.0,buy,15.0,,,0.4097035,0.96,21.625,17.21433,1.7555,2025-02-09 23:24:20.923840
49,LHA.DE,Germany,Airlines,Industrials,GER,Deutsche Lufthansa AG,EUR,EUR,6.59,6.572,6.546,6.786,6.59,6.684,5.384,7.675,6.1822,6.14564,11382616.0,5263320.0,5625704.0,8009437184.0,1198300032.0,0.16787,0.21687573,13126081536.0,0.02429,0.7870011,0.355,4.632,0.3,0.045500003,0.3158,5.37,0.3,-0.081,1124000000.0,0.95,1.28,-0.08,0.045,0.17954999,0.07674,0.07366,0.01271,0.110080004,8872999936.0,7.415,13952000000.0,136.624,8.493,0.712,0.82,6631000064.0,163250000.0,4048000000.0,12.0,5.0,7.08611,6.5,2.72222,hold,18.0,,,-0.12343711,1.507,7.0357895,6.094425,,2025-02-09 23:24:23.036624
50,DHER.DE,Germany,Internet Retail,Consumer Cyclical,GER,Delivery Hero SE,EUR,EUR,25.6,25.69,25.06,26.84,25.6,25.52,17.32,42.05,28.9412,29.165674,919392.0,592794.0,515251.0,7377602560.0,289091008.0,0.58842,0.6783878,11086604288.0,-0.20650999,5.8,1.019,-29.94,,,,,,,-2245799936.0,-8.33,-0.61,,0.193,0.2909,-0.03405,-0.06748,-0.03466,-1.05269,1755900032.0,6.176,5593200128.0,449.289,4.4,0.916,1.086,3163599872.0,231037504.0,260900000.0,75.0,23.0,42.29667,45.0,2.14286,buy,21.0,,,0.3848318,1.23,,45.57143,,2025-02-09 23:24:25.146096
51,O5G.DE,Luxembourg,Real Estate Services,Real Estate,GER,CPI Property Group,EUR,EUR,0.815,0.84,0.79,0.84,0.815,0.815,0.72,0.97,0.7982,0.80695,61.0,132.0,44.0,6970304000.0,8552520192.0,0.0454,4.163115,17419231232.0,-0.46383998,1.2519201,10.404,24.373,,,,,,,-852899968.0,-0.1,,,-0.051,0.52564996,0.42686,0.45288,0.01907,-0.0936,1162499968.0,0.136,10431299584.0,123.706,0.651,0.998,1.639,880099968.0,-7125000.0,643400000.0,,,,,,none,,,,-0.13756615,-0.027,,,,2025-02-09 23:24:27.258385
52,G24.DE,Germany,Internet Content & Information,Communication Services,GER,Scout24 SE,EUR,EUR,94.1,94.5,93.65,94.75,94.1,94.1,61.76,95.95,88.612,77.95925,138533.0,104821.0,92879.0,6887132160.0,73189504.0,0.70045996,12.005264,7017078272.0,0.30693,4.9041066,12.232,26.159,1.2,0.0128,0.51060003,1.73,1.2,0.084,176078000.0,2.35,3.24,0.113,0.083,0.78799003,0.46758997,0.51505,0.08031999,0.12632,39700000.0,0.547,224300000.0,16.1,19.188,0.168,0.441,452052992.0,,,110.0,75.0,89.88824,88.2,2.11765,buy,17.0,,,0.45530462,0.504,40.042553,28.927322,,2025-02-09 23:24:29.371502
53,LEG.DE,Germany,Real Estate Services,Real Estate,GER,LEG Immobilien SE,EUR,EUR,80.32,80.3,78.92,81.44,80.32,79.62,67.36,97.52,80.3956,83.8707,135843.0,132394.0,167315.0,5929277440.0,74469696.0,0.65677,4.215626,15277617152.0,-0.41777,0.810687,10.862,27.064,2.45,0.0305,,3.03,2.45,0.66,-587600000.0,-7.93,6.6,0.662,0.087,0.4364,0.40135,0.39796,0.017439999,-0.07565,462900000.0,6.23,9799999488.0,133.535,98.213,0.474,0.589,613800000.0,-215630496.0,427800000.0,135.3,80.0,98.92353,99.0,1.88235,buy,17.0,33.8:32.8,2020-08-20 02:00:00,0.14383364,0.974,,13.816344,,2025-02-09 23:24:31.521614
54,FRA.DE,Germany,Airports & Air Services,Industrials,GER,Fraport AG,EUR,EUR,56.9,57.05,56.65,58.05,56.9,57.8,42.9,60.2,55.877,50.38685,318230.0,159597.0,127022.0,5340216832.0,92391296.0,0.29764,1.2062562,14362091520.0,0.103140004,1.1438296,3.244,11.813,,,,2.47,2.0,-0.025,456600000.0,4.95,5.16,-0.024,0.114,0.32716998,0.27462998,0.25811002,0.02355,0.10629,3266599936.0,35.411,11966100480.0,239.701,50.532,1.721,1.732,1448400000.0,-1013987520.0,1027600000.0,90.0,40.0,63.55556,63.5,2.22222,buy,18.0,,,0.090874195,1.736,11.676768,11.439201,,2025-02-09 23:24:33.634741
56,AFX.DE,Germany,Medical Instruments & Supplies,Healthcare,GER,Carl Zeiss Meditec AG,EUR,EUR,58.05,57.6,56.75,58.1,58.05,56.9,44.28,123.75,50.9926,63.9009,165135.0,186651.0,159227.0,4980804096.0,87536096.0,0.24514,2.4106107,4989902336.0,0.09834,2.430066,2.415,16.99,1.1,0.0183,0.4825,0.96,0.6,-0.63,203196000.0,2.01,3.27,-0.631,0.008,0.55114,0.14214,0.10141,,,15339000.0,0.171,142008000.0,6.739,23.415,,,1138765056.0,,,86.5,40.0,59.16667,55.0,2.66667,hold,15.0,,,-0.47584653,1.042,28.308458,22.318716,1.1155,2025-02-09 23:24:37.857538
57,KGX.DE,Germany,Farm & Heavy Construction Machinery,Industrials,GER,KION GROUP AG,EUR,EUR,35.93,35.69,35.47,36.98,35.93,36.38,30.3,51.68,33.5036,36.48945,399078.0,224797.0,429303.0,4770327552.0,131125000.0,0.35276002,0.41402984,11532917760.0,0.02883,0.8070635,1.001,6.862,0.7,0.0195,0.2767,1.62,0.7,-0.094,332200000.0,2.53,3.59,-0.098,-0.011,0.26139,0.14588,0.06717,0.025510002,0.05806,395500000.0,3.017,7143799808.0,120.575,45.077,0.553,0.958,3011699968.0,1060662528.0,1240199936.0,63.0,37.0,46.47222,47.0,1.76471,buy,18.0,,,-0.1304453,1.771,14.379447,12.521814,,2025-02-09 23:24:39.966554
58,RRTL.DE,Luxembourg,Broadcasting,Communication Services,GER,RTL Group S.A.,EUR,EUR,29.6,29.7,29.4,29.85,29.6,29.6,23.65,35.88,27.297,28.6365,90528.0,103029.0,67923.0,4580392960.0,154743008.0,0.05549,0.72866577,6809387008.0,0.08336,1.1560694,1.083,8.82,2.75,0.0929,1.0618,6.12,2.75,0.76,401000000.0,2.59,4.73,0.76,0.018,0.56077,0.12281,0.04178,0.03954,0.1095,458000000.0,2.96,1863000064.0,38.926,25.604,0.743,1.31,3524999936.0,-47250000.0,633000000.0,38.0,27.0,32.83333,34.5,2.5,buy,6.0,,,-0.14942527,0.828,11.428572,10.036689,,2025-02-09 23:24:42.076912
59,HAG.DE,Germany,Aerospace & Defense,Industrials,GER,Hensoldt AG,EUR,EUR,36.88,37.0,35.92,37.22,36.88,36.3,27.28,44.58,36.1604,34.3402,551055.0,203627.0,275727.0,4476842496.0,115500000.0,0.28908002,2.1440816,4914642944.0,0.00479,5.4578257,2.354,21.093,0.4,0.0108,3.0769,,0.4,,10000000.0,0.13,,,0.288,0.2227,0.111590005,0.0625,0.02483,0.01669,360000000.0,3.367,1379000064.0,189.945,6.651,0.684,1.258,465000000.0,91625000.0,242000000.0,52.0,30.0,40.38,40.0,2.3,buy,10.0,,,0.22200131,0.601,279.23077,18.465294,,2025-02-09 23:24:44.184601
60,PUM.DE,Germany,Footwear & Accessories,Consumer Cyclical,GER,PUMA SE,EUR,EUR,29.71,29.72,28.32,29.87,29.71,28.32,28.32,53.2,41.16,42.22455,1622934.0,629908.0,1171892.0,4226164992.0,149228992.0,0.81042,0.49661162,6173256704.0,0.03032,1.6194888,0.725,8.226,0.82,0.0276,0.47669998,0.24,0.82,-0.03,258000000.0,1.72,2.75,-0.033,-0.001,0.47311002,0.088190004,0.10268,0.05444,0.11951,251500000.0,1.682,2191200000.0,83.819,17.487,0.624,1.453,4026200064.0,,,70.0,32.0,45.09048,43.9,2.2381,buy,21.0,10:1,2019-06-10 02:00:00,-0.26732427,1.022,16.465117,11.799558,0.7977,2025-02-09 23:24:46.295279
61,TUI1.DE,Germany,Travel Services,Consumer Cyclical,GER,TUI AG,EUR,EUR,8.402,8.45,8.374,8.532,8.402,8.398,5.052,8.88,8.11376,7.02418,3769598.0,2808305.0,1950393.0,4261405440.0,507431008.0,0.32018003,0.19181696,7241113088.0,0.02428,10.154776,0.326,6.414,,,,6.66,0.54,1.319,539299968.0,0.99,1.27,0.479,0.095,0.08605,0.050819997,0.024330001,0.03238,0.72203004,2548300032.0,5.036,4678099968.0,374.158,0.827,0.362,0.543,1911600000.0,367137504.0,1706899968.0,16.0,7.7,10.31783,10.0,2.07692,buy,13.0,1:10,2023-02-24 01:00:00,0.30303967,2.181,8.482828,6.081893,,2025-02-09 23:24:48.413293
62,KRN.DE,Germany,Specialty Industrial Machinery,Industrials,GER,Krones AG,EUR,EUR,128.0,128.0,127.2,128.6,128.0,128.6,110.9,133.4,122.9,122.857,24042.0,19120.0,22828.0,4062872832.0,31593100.0,0.22692,0.7867718,3871869184.0,0.048299998,2.21434,0.75,7.279,2.2,0.0172,0.2785,1.28,2.2,0.208,249411008.0,7.9,10.55,0.209,0.133,0.50411,0.10301,0.03458,0.05355,0.14183,305100000.0,9.657,114100000.0,6.219,58.076,0.962,1.342,2603220992.0,208803248.0,475521984.0,170.0,137.0,152.4,152.0,1.6,buy,10.0,3:1,2007-08-22 02:00:00,0.10918546,1.146,16.278482,12.467705,,2025-02-09 23:24:50.537016
63,BC8.DE,Germany,Information Technology Services,Technology,GER,Bechtle AG,EUR,EUR,32.6,32.54,31.3,32.58,32.6,31.46,28.74,52.42,31.2332,37.5527,272582.0,199316.0,219428.0,3963959808.0,126000000.0,0.41529998,0.6208598,4171781888.0,0.039189998,2.1627939,0.653,9.822,0.7,0.0215,0.3518,1.21,0.7,-0.16,250192000.0,1.99,2.15,-0.16,0.022,0.17708,0.06652,0.05343,0.06215,0.14344,520657984.0,4.132,723726016.0,39.386,14.546,1.331,1.997,1130620032.0,386196128.0,558233024.0,51.8,27.0,41.17692,44.0,2.15385,buy,13.0,3:1,2021-08-16 02:00:00,-0.3456443,0.962,15.809045,15.113738,,2025-02-09 23:24:52.658191
64,SHA0.DE,Germany,Auto Parts,Consumer Cyclical,GER,Schaeffler AG,EUR,EUR,4.222,4.2505,4.1775,4.3,4.222,4.197,3.688,6.775,4.28013,4.8469625,269141.0,688773.0,526124.0,3965682432.0,944884992.0,0.03212,0.24365215,9156680704.0,0.00885,1.1132627,0.563,4.715,0.45,0.1066,2.1429,7.33,0.45,,144000000.0,0.21,0.69,,-0.026,0.22825001,0.119320005,0.04877,0.03801,0.042680003,766000000.0,0.811,5816000000.0,157.062,3.77,0.773,1.611,3715000064.0,286124992.0,1250000000.0,8.8,4.0,5.62,5.15,2.6,hold,10.0,,,-0.32555908,1.317,19.985716,5.7116804,,2025-02-09 23:24:54.765043
65,AG1.DE,Germany,Auto & Truck Dealerships,Consumer Cyclical,GER,AUTO1 Group SE,EUR,EUR,18.82,18.75,18.27,18.87,18.82,18.35,3.268,19.09,16.4366,10.229395,171406.0,429401.0,333821.0,3997437440.0,217844000.0,0.45067,0.7152428,2247919104.0,-0.00737,6.872659,0.402,-113.773,,,,,,,-41188000.0,-0.08,0.09,,0.133,0.10814,-0.00354,0.00379,-0.01023,-0.06882,544665984.0,2.525,889537024.0,152.497,2.67,1.977,3.468,604390976.0,-175864496.0,-243622000.0,22.5,10.0,18.66923,20.0,2.0,buy,13.0,,,4.0837383,1.97,,87.23971,,2025-02-09 23:24:56.869547
66,FIE.DE,Germany,Medical Instruments & Supplies,Healthcare,GER,Fielmann Group AG,EUR,EUR,44.3,44.2,43.35,44.4,44.3,43.55,38.75,48.35,41.22,43.07475,33092.0,31466.0,24924.0,3657921280.0,83993600.0,0.090229996,1.6951082,3824422400.0,0.06528,3.7180908,1.772,11.96,1.0,0.0226,0.5988,2.77,1.0,-0.073,140867008.0,1.67,1.47,-0.06,0.148,0.80474,0.14819,0.11337,,,342182016.0,4.101,518900000.0,52.041,11.713,,,1736576000.0,,,66.0,44.6,56.08571,58.0,1.85714,buy,7.0,2:1,2014-08-22 02:00:00,0.0068181753,0.561,26.077845,19.168554,,2025-02-09 23:24:58.975222
67,GIL.DE,Germany,Tools & Accessories,Industrials,GER,DMG MORI AKTIENGESELLSCHAFT,EUR,EUR,45.7,45.8,45.6,45.8,45.7,45.8,42.7,46.5,45.43,44.454,5639.0,2479.0,2711.0,3609864448.0,78818000.0,0.01569,1.5577837,3607264000.0,0.02948,2.5960774,1.557,12.601,1.03,0.0225,0.6286,2.26,1.03,-0.366,160804992.0,1.64,1.54,,-0.18,0.44179,0.12354,0.086780004,,,95900000.0,1.217,69700000.0,4.929,17.642,,,1023761984.0,,,,,,,,none,,10:1,1999-08-20 02:00:00,0.041002274,0.056,27.926828,29.74026,,2025-02-09 23:25:01.075066
68,FNTN.DE,Germany,Telecom Services,Communication Services,GER,freenet AG,EUR,EUR,30.02,30.0,29.98,30.28,30.02,30.0,22.78,30.28,28.5068,26.6682,294518.0,219553.0,207857.0,3567030016.0,118901000.0,0.39233002,1.3194119,4110400000.0,0.08541001,2.4772916,1.52,10.601,1.77,0.059,0.7629,5.55,1.77,2.611,275100000.0,2.32,2.53,2.611,0.001,0.28247,0.14342,0.096999995,0.066539995,0.19432,220800000.0,1.857,768000000.0,51.714,12.11,0.64,0.754,763667968.0,601579264.0,376100000.0,39.8,25.0,32.1,31.75,1.64286,buy,14.0,,,0.28620398,0.601,12.931035,11.84689,,2025-02-09 23:25:03.179851
69,1SXP.DE,Germany,Medical Instruments & Supplies,Healthcare,GER,SCHOTT Pharma AG & Co. KGaA,EUR,EUR,23.98,23.72,23.5,24.38,23.98,24.06,22.22,43.4,24.7608,29.3685,92320.0,46512.0,46079.0,3623796992.0,150615008.0,0.20177001,3.82033,3902556672.0,0.15857,4.666408,4.114,15.802,0.15,0.0058,0.15020001,,0.16,0.518,150410000.0,0.99,1.11,0.547,0.146,0.34179002,0.26037002,0.20674999,0.09117,0.21242,22153000.0,0.149,269491008.0,35.03,5.156,0.673,1.41,324204000.0,-88855128.0,190994000.0,37.0,21.0,29.69455,28.0,2.63636,hold,11.0,,,-0.37552083,,24.30303,18.432545,,2025-02-09 23:25:05.281710
70,IOS.DE,Germany,Software - Infrastructure,Technology,GER,IONOS Group SE,EUR,EUR,24.0,23.85,23.75,24.0,24.0,23.75,18.7,30.6,22.706,24.141,46722.0,90571.0,83297.0,3382949888.0,139532992.0,0.19077998,2.2453709,4351221248.0,0.09729999,33.64023,2.888,11.508,,,,,,0.188,146591008.0,1.03,1.67,0.205,0.114,0.49198002,0.25096,0.21405001,0.11224,4.33523,20566000.0,0.147,1056739008.0,1071.407,0.706,0.689,0.819,741240000.0,139254000.0,364596992.0,35.5,25.0,30.4,32.0,1.8,buy,10.0,,,0.1455847,,23.058252,14.075325,,2025-02-09 23:25:07.387953
71,SIX2.DE,Germany,Rental & Leasing Services,Industrials,GER,Sixt SE,EUR,EUR,80.1,79.95,79.2,80.65,80.1,79.5,58.7,95.55,77.637,71.13125,18931.0,39464.0,37963.0,3391438080.0,30367100.0,0.15630001,0.83445096,7672914944.0,0.058579996,1.863922,1.888,13.407,3.9,0.048699997,0.7704,2.39,3.9,-0.019,238066000.0,5.06,7.13,,0.1,0.65602,0.14082,0.23135,0.04579,0.11853,8123000.0,0.173,3949040896.0,196.55,42.652,0.406,2.313,2666265088.0,934362624.0,221167008.0,135.0,80.0,97.875,94.0,1.625,buy,8.0,2:1,2011-07-05 02:00:00,-0.08509421,1.886,15.711463,11.257993,,2025-02-09 23:25:09.503774
72,NDA.DE,Germany,Metal Fabrication,Industrials,GER,Aurubis AG,EUR,EUR,80.25,81.1,80.55,82.55,80.25,81.25,57.36,87.85,76.402,72.69925,241335.0,141016.0,102123.0,3547293696.0,43659000.0,0.32821,0.20744845,4039529984.0,0.02187,0.8025246,0.236,7.216,1.4,0.0166,0.16360001,2.12,1.5,,373934016.0,9.53,6.97,,0.125,0.09156,0.03274,0.03999,0.02945,0.08542,69000000.0,1.572,403000000.0,9.066,101.243,0.432,2.126,1565564032.0,-340800640.0,551705024.0,90.0,58.0,75.4,77.0,2.7,hold,10.0,,,0.3125614,1.283,8.525708,11.467194,,2025-02-09 23:25:11.622013
